行号,范围,模块,分类,子分类,来源文件,XML路径,记录标签,记录ID,字段,字符串ID,英文原文
20162,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[66],NPCCharacter,vlandia_troop_civilian_template_t2,attr:name,,vlandia_troop_civilian_template_t2
20163,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[67],NPCCharacter,vlandia_troop_civilian_template_t3,attr:name,,vlandia_troop_civilian_template_t3
20164,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[68],NPCCharacter,npc_companion_equipment_template_empire,attr:name,,wanderer_equipment
20165,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[69],NPCCharacter,emp_bat_template_medium,attr:name,,empire_battle_equipment_normal
20166,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[70],NPCCharacter,emp_bat_template_heavy,attr:name,,emp_bat_template_heavy
20167,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[71],NPCCharacter,emp_bat_template_flamboyant,attr:name,,empire_battle_equipment_flamboyant
20168,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[72],NPCCharacter,emp_bat_template_stoic,attr:name,,empire_battle_equipment_stoic
20169,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[73],NPCCharacter,emp_bat_template_southfrontier,attr:name,,empire_battle_equipment_southern
20170,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[74],NPCCharacter,emp_bat_template_northfrontier,attr:name,,empire_battle_equipment_northern
20171,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[75],NPCCharacter,emp_bat_template_lady,attr:name,,empire_noncombatant_lady_battle_template
20172,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[76],NPCCharacter,emp_civ_template_default,attr:name,,empire_unarmored_noble_equipment
20173,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[77],NPCCharacter,emp_civ_template_stoic,attr:name,,empire civilian template stoic
20174,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[78],NPCCharacter,emp_civ_template_flamboyant,attr:name,,empire civilian template flamboyant
20175,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[79],NPCCharacter,emp_civ_template_heavy,attr:name,,empire civilian template heavy
20176,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[80],NPCCharacter,emp_civ_template_southfrontier,attr:name,,empire civilian template south frontier
20177,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[81],NPCCharacter,emp_civ_template_northfrontier,attr:name,,empire_unarmored_noble_equipment_northern
20178,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[82],NPCCharacter,emp_noncom_template_default,attr:name,,empire_unarmored_lady_equipment_default
20179,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[83],NPCCharacter,emp_noncom_template_flamboyant,attr:name,,empire_unarmed_lady_eqipment_flamboyant_lady
20180,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[84],NPCCharacter,emp_noncom_template_stoic,attr:name,,empire_unarmored_lady_equipment_stoic
20181,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[85],NPCCharacter,emp_noncom_template_southfrontier,attr:name,,empire_unarmored_lady_equipment_southern_frontier
20182,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[86],NPCCharacter,emp_noncom_template_northfrontier,attr:name,,empire_unarmored_noble_equipment_northern_lady
20183,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[87],NPCCharacter,stu_bat_template_medium,attr:name,,sturgia_noble_battle_equipment
20184,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[88],NPCCharacter,stu_bat_template_lady,attr:name,,sturgia_battle_equipment_for_noncom_lady
20185,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[89],NPCCharacter,stu_bat_template_heavy,attr:name,,stu_bat_template_heavy
20186,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[90],NPCCharacter,stu_bat_template_flamboyant,attr:name,,stu_bat_template_flamboyant
20187,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[91],NPCCharacter,stu_bat_template_woodsman,attr:name,,stu_bat_template_woodsman
20188,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[92],NPCCharacter,stu_civ_template_default,attr:name,,stu_civ_template_default
20189,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[93],NPCCharacter,stu_civ_template_heavy,attr:name,,sturgia_unarmored_noble_equipment_heavy
20190,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[94],NPCCharacter,stu_civ_template_flamboyant,attr:name,,sturgia_civilian_noble_equipment_flamboyant
20191,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[95],NPCCharacter,stu_civ_template_woodsman,attr:name,,sturgia_civilian_noble_equipment_woodsman
20192,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[96],NPCCharacter,stu_noncom_template_default,attr:name,,sturgia_unarmored_noble_equipment_normal_lady
20193,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[97],NPCCharacter,stu_noncom_template_flamboyant,attr:name,,sturgia_unarmored_noble_equipment_flamboyant_lady
20194,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[98],NPCCharacter,stu_noncom_template_woods,attr:name,,"Sturgia civilian sets for noncombatant ladies, woods"
20195,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[99],NPCCharacter,ase_bat_template_medium,attr:name,,Aserai medium battle set
20196,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[100],NPCCharacter,ase_bat_template_flamboyant,attr:name,,aserai_lord_lady_equipment_flamboyant
20197,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[101],NPCCharacter,ase_bat_template_heavy,attr:name,,Aserai heavy battle sets
20198,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[102],NPCCharacter,ase_bat_template_bedouin,attr:name,,Aserai bedouin battle sets
20199,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[103],NPCCharacter,ase_bat_template_lady,attr:name,,Aserai noncom lady battle sets
20200,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[104],NPCCharacter,ase_civ_template_flamboyant,attr:name,,aserai_unarmored_noble_equipment_flamboyant
20201,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[105],NPCCharacter,ase_civ_template_default,attr:name,,aserai_unarmored_noble_equipment_normal
20202,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[106],NPCCharacter,ase_noncom_template_flamboyant,attr:name,,aserai_unarmored_noble_equipment_flamboyant_lady
20203,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[107],NPCCharacter,ase_noncom_template_default,attr:name,,aserai_unarmored_noble_equipment_normal_lady
20204,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[108],NPCCharacter,ase_noncom_template_bedouin,attr:name,,aserai_unarmored_noble_equipment_bedouin_lady
20205,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[109],NPCCharacter,vla_bat_template_medium,attr:name,,Vlandia medium battle sets
20206,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[110],NPCCharacter,vla_bat_template_heavy,attr:name,,vlandia_lord_lady_equipment
20207,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[111],NPCCharacter,vla_bat_template_flamboyant,attr:name,,vlandia_lord_lady_equipment_flamboyant
20208,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[112],NPCCharacter,vla_bat_template_lady,attr:name,,Vlandia battle set for noncombatant lady
20209,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[113],NPCCharacter,vla_civ_template_default,attr:name,,vlandia_unarmored_noble_equipment_normal
20210,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[114],NPCCharacter,vla_civ_template_flamboyant,attr:name,,vlandia_unarmored_noble_equipment_flamboyant
20211,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[115],NPCCharacter,vla_civ_template_heavy,attr:name,,vlandia_unarmored_noble_equipment_heavy
20212,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[116],NPCCharacter,vla_noncom_template_default,attr:name,,vlandia_noncom_template_lady
20213,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[117],NPCCharacter,vla_noncom_template_flamboyant,attr:name,,vlandia_unarmored_noble_flamboyant_lady
20214,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[118],NPCCharacter,bat_bat_template_medium,attr:name,,battania_lord_lady_equipment_normal
20215,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[119],NPCCharacter,bat_bat_template_heavy,attr:name,,battania_lord_lady_equipment_heavy
20216,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[120],NPCCharacter,bat_bat_template_flamboyant,attr:name,,battania_lord_lady_equipment_flamboyant
20217,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[121],NPCCharacter,bat_bat_template_wild,attr:name,,battania_lord_lady_equipment_wild
20218,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[122],NPCCharacter,bat_bat_template_lady,attr:name,,battania_lord_lady_equipment_noncom
20219,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[123],NPCCharacter,bat_civ_template_default,attr:name,,battania_unarmored_noble_equipment_normal
20220,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[124],NPCCharacter,bat_civ_template_flamboyant,attr:name,,battania_unarmored_noble_equipment_flamboyant
20221,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[125],NPCCharacter,bat_civ_template_heavy,attr:name,,battania_unarmored_noble_equipment_heavy
20222,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[126],NPCCharacter,bat_civ_template_wild,attr:name,,battania_unarmored_noble_equipment_wild
20223,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[127],NPCCharacter,bat_noncom_template_default,attr:name,,battania_unarmored_noble_equipment_normal_lady
20224,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[128],NPCCharacter,bat_noncom_template_wild,attr:name,,battania_unarmored_noble_equipment_wild_lady
20225,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[129],NPCCharacter,bat_noncom_template_flamboyant,attr:name,,battania_unarmored_noble_equipment_flamboyant_lady
20226,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[130],NPCCharacter,khu_bat_template_medium,attr:name,,khuzait_lord_lady_medium
20227,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[131],NPCCharacter,khu_bat_template_flamboyant,attr:name,,khuzait_lord_lady_flamboyant
20228,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[132],NPCCharacter,khu_bat_template_heavy,attr:name,,khuzait_lord_lady_equipment
20229,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[133],NPCCharacter,khu_bat_template_nomad,attr:name,,khuzait_lord_lady_nomad
20230,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[134],NPCCharacter,khu_bat_template_lady,attr:name,,khuzait_lord_lady_noncom
20231,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[135],NPCCharacter,khu_civ_template_default,attr:name,,khuzait_unarmored_noble_equipment_normal
20232,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[136],NPCCharacter,khu_civ_template_flamboyant,attr:name,,khuzait_unarmored_noble_equipment_flamboyant
20233,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[137],NPCCharacter,khu_civ_template_heavy,attr:name,,khuzait_unarmored_noble_equipment_heavy
20234,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[138],NPCCharacter,khu_civ_template_nomad,attr:name,,khuzait_unarmored_noble_equipment_nomad
20235,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[139],NPCCharacter,khu_noncom_template_default,attr:name,,khuzait_unarmored_noble_equipment_normal
20236,原版,SandBoxCore,角色人物,spnpccharactertemplates.xml,SandBoxCore/ModuleData/spnpccharactertemplates.xml,/NPCCharacters[1]/NPCCharacter[140],NPCCharacter,khu_noncom_template_flamboyant,attr:name,,khuzait_unarmored_noble_equipment_flamboyant
1796,原版,Native,百科世界观,global_strings.xml,Native/ModuleData/global_strings.xml,/strings[1]/string[558],string,str_options_description.EncyclopediaWindow,attr:text,,Encyclopedia Window DESC
790,原版,Native,物品装备,crafting_pieces.xml,Native/ModuleData/crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[719],CraftingPiece,spear_handle_19_2,attr:name,,Pilum handle
11485,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[1],CraftingPiece,mp_vlandian_pick_axe_head,attr:name,,MP Vlandian Pick Axe Head
11486,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[2],CraftingPiece,mp_vlandian_sickle_head,attr:name,,MP Vlandian Sickle Head
11487,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[3],CraftingPiece,mp_vlandian_short_sword_blade,attr:name,,MP Vlandian Shortsword Blade
11488,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[4],CraftingPiece,mp_vlandian_arming_sword_blade,attr:name,,MP Vlandian Armingsword Blade
